queue_size, Throughput, Average Delay, Delivery Ratio, Drop Ratio, Energy Per Packet, Energy Per byte
5,1408.2061742971675, 0.04882170739814818, 0.8940397350993378, 0.16804635761589404, 8.53400185185185, 0.5236773863636363
10,1408.2061742971675, 0.04882170739814818, 0.8940397350993378, 0.16804635761589404, 8.53400185185185, 0.5236773863636363
20,1408.2061742971675, 0.04882170739814818, 0.8940397350993378, 0.16804635761589404, 8.53400185185185, 0.5236773863636363
50,1408.2061742971675, 0.04882170739814818, 0.8940397350993378, 0.16804635761589404, 8.53400185185185, 0.5236773863636363
100,1408.2061742971675, 0.04882170739814818, 0.8940397350993378, 0.16804635761589404, 8.53400185185185, 0.5236773863636363
